category,text
sport,Անտոնիո Ֆլորեսը չի շարունակի աշխատանքը Հայաստանի Մ-21 հավաքականում
sport,Ովքե՞ր են աշխարհի առաջնության լավագույն ֆուտբոլիստների կանայք եւ ընկերուհիները
sport,Ֆուտբոլի առաջնությունը նվիրված էր պատերազմում նահատակված ոստիկանության ծառայողների հիշատակին
sport,Հայաստանի մարմնամարզիկները նախապատրաստվում են Աշխարհի գավաթի առաջին փուլին
sport,Ծանրամարտի ԵԱ-ին Հայաստանից կմասնակցի 19 երիտասարդ
sport,Արամ Հակոբյանն ու Մարիամ Մկրտչյանը Ղազախստանի գավաթում առաջատարներն են
sport,Կազմվել է 21-րդ դարի լավագույն մարզիկների ոչ միանշանակ 10-յակը
sport,Քննարկվել է Փարիզ-2024 Օլիմպիական խաղերին մասնակցության աշխատանքների ընթացքը
sport,Ծանրամարտի մրցահարթակը տրամադրվել է ՀՀ տղամարդկանց առաջնության մասնակիցներին
sport,Մահացել է «Արարատի» նախկին հարձակվող Նիկոլայ Ղազարյանը. Shamshyan.com
sport,Արամ Հակոբյանը Սենթ-Լուիսում առաջատարն է
sport,Նարեկ Գրիգորյանը եւ Յուրիկ Մխիթարյանը դարձան Մ 17 աշխարհի առաջնության բրոնզե մեդալակիր
sport,"«Աշխարհի գավաթը ցույց տվեց, որ կարող ենք օլիմպիական խաղերի չորս վարկանիշ ունենալ». Էդուարդ Սահակյան"
sport,Ֆուտզալի Հայաստանի ազգային հավաքականը նվաճել է ՈՒԵՖԱ Ֆուտզալի Եվրոպայի 2026 թ. առաջնության եզրափակիչ փուլի ուղեգիր
sport,Կամո Ունանյանը հաղթանակը նվիրեց Արա Մարտիրոսյանի հիշատակին
sport,Վիճակահանությունը որոշել է ՈՒԵՖԱ-ի Ազգերի լիգայում Հայաստանի մրցակիցներին
sport,ՖԻԴԵ-ի 100-յակներում Հայաստանի յոթ շախմատիստ կա
sport,Եվրոպայի ուժեղագույն ծանրորդները 2023-ին կարող են հավաքվել Հայաստանում
sport,Բարձր նվաճում ունեցող մարզիկների անվանական թոշակներն ու պատվովճարները կավելանան. նախագիծ
sport,Հայաստանի հինգ շախմատիստներ կմասնակցեն Դուբայի միջազգային բաց մրցաշարին
sport,«Սպորտի ներկայացուցիչներին աջակցություն տրամադրելու համակարգը մինչ այս ինստիտուցիոնալ չի եղել». կառավարությունը սպորտային նպաստների համար ավելի քան 338 մլն դրամ լրացուցիչ գումար է հատկացրել
sport,Յան Նեպոմնյաշչի-Մագնուս Կարլսեն առաջին պարտիան ավարտվել է ոչ-ոքի
sport,Արգենտինայի հավաքականը՝ Աշխարհի չեմպիոն
sport,Հովհաննես Հովսեփյանն ընտրվեց Հայաստանի բռնցքամարտի ֆեդերացիայի նախագահ
sport,"Նորայր Թորոսյանը լրացրեց միջազգային վարպետի, իսկ Սերգեյ Լոբանովը՝ գրոսմայստերի նորմա"
sport,"Հենրիխ Մխիթարյանը վերահաստատել է, որ ուզում է մնալ «Ռոմայում»"
sport,Տաթեւ Աբրահամյանը գլխավորում է ԱՄՆ առաջնության մրցաշարային աղյուսակը
sport,«Ապացուցված է՝ երկրի վարչապետը ստախոս է»․ Արսեն Ջուլֆալակյան
sport,"Սամուել Սեւյանը ոչ-ոքի արեց, իսկ Տաթեւ Աբրահամյանը կրկին պարտվեց շախմատի ԱՄՆ առաջնությունում"
sport,Հայաստանի ազատ ոճի ըմբշամարտի հավաքականի կազմը՝ Բուխարեստում կայանալիք Եվրոպայի առաջնությանը
sport,Հայաստանի քաղաքացիություն ստացած ռուսաստանցի Մուրատ Գասսիեւը նոկաուտով հաղթեց ամերիկացուն
sport,Հայաստանը 0։1 նվազագույն հաշվով զիջեց աշխարհի առաջնության բրոնզե մեդալակրին
sport,Արման Ավագյանը կմասնակցի սփոփիչ գոտեմարտերին
sport,«Ռոման» արցախցի երեխաների համար 117 փաթեթ մարզագույք է ուղարկել․ Հայաստանի ազգային հավաքական
sport,Գինեսի ռեկորդների գիրքը արձանագրել է Ռոնալդուի հերթական ռեկորդը
sport,Արոնյան-Ռաջաբով դիմակայությունը կշարունակվի այսօր
sport,Ովքե՞ր Նորվեգիայում Հայաստանը կներկայացնեն ըմբշամարտի աշխարհի առաջնությունում
sport,Տաթեւ Աբրահամյանը պայքարում է ԱՄՆ չեմպիոնի կոչման համար
sport,ՖԻՖԱ-ն արձագանքել է Արսեն Զաքարյանին Հայաստանի ազգային հավաքականի կազմում հանդես գալու թույլտվություն տալու մասին լուրին
sport,«Լեռնային Արցախը» հռչակվեց Հայաստանի փոխչեմպիոն. Մանե Թանդիլյանը ներկա է եղել «Ուրարտու» – «Լեռնային Արցախ» հանդիպմանը
sport,Ադրբեջանը իր ծանրորդների անվտանգության երաշխիքներ է ուզել Երեւանում Ծանրամարտի Եվրոպայի առաջնությանը մասնակցելու համար
sport,Հայաստանի ձյուդոիստները Ավստրիայում են
sport,"Եթե մեր Հենրիխ Մխիթարյանը հաղթի նաեւ Չեմպիոնների լիգայում, կդառնա պատմության մեջ առաջին ֆուտբոլիստը, որը հաղթած կլինի բոլոր երեք եվրագավաթներում"
sport,Հայ շախմատիստները հանդես են գալիս միջազգային տարբեր մրցաշարերում
sport,Հայ շախմատիստները ԱՄՆ առաջնությունում բարձր դիրքեր են զբաղեցնում
sport,Հայաստանի երիտասարդ ըմբիշները Տալլինում 6։1 հաշվով հաղթեցին Էստոնիայի ներկայացուցիչներին
sport,Համեստ մեկնարկ՝ Սամարկանդում
sport,Դհոլ-զուռնա քամու ու հորդառատ անձրևի տակ․ Գյումրին դիմավորում էր իր չեմպիոններին
sport,Հայաստանի տղամարդկանց եւ կանանց հավաքականները շախմատի համաշխարհային օլիմպիադայում լավագույն տասնյակներում են
sport,Աշխարհի 149-րդ ռակետ Էլինա Ավանեսյանը կմասնակցի Australian Open-ին
sport,Գրոսմայստեր Մանուէլ Պետրոսյանը երկրորդ անգամ նվաճեց Հայաստանի շախմատի տղամարդկանց չեմպիոնի տիտղոսը
sport,Սամուել Սեւյանը ԱՄՆ առաջնությունում բաժանում է 1-ից 4-րդ հորիզոնականները
sport,Կարեն Խաչանովը չի մասնակցի Թել-Ավիվի մրցաշարին
sport,Յոթ երկիր արդեն ապահովել է տեղը Եվրո 2024-ի եզրափակիչ մրցաշարում
sport,"Գաբրիել Սարգսյանը, Լեւոն Արոնյանը եւ Սամուել Սեւյանը ոչ-ոքի են խաղացել"
sport,"Պետրոս Պետրոսյանը` Եվրոպայի առաջնության արծաթե, Մերի Թումասյանը` բրոնզե մեդալակիր"
sport,Ըմբշամարտի աշխարհի առաջնությունը կանցկացվի դեկտեմբերին
sport,Սեղանի թենիսի մրցաշարի վերապահումը միայն դպրոցականներին ճիշտ որոշում էր․ Նիկոլ Փաշինյան
sport,Բռնցքամարտի Հայաստանի առաջնությունում մարտերը գնալով դիտարժան են դառնում
sport,Քաթարը օլիմպիական խաղեր կազմակերպելու 3-րդ փորձն է կատարել
sport,Հինգ քաշային կարգերում ծանրամարտի Հայաստանի չեմպիոնները հայտնի դարձան
sport,"Համլետ Մանուկյանը՝ ոսկե, Արթուր Ավետիսյանը՝ բրոնզե մեդալակիր"
sport,Էլինա Դանիելյանը 12-րդ տեղն զբաղեցրեց աշխարհի առաջնությունում
sport,«Գլխավոր խնդիրը մրցումների ժամանակացույցի անորոշությունն է». Հակոբ Սերոբյան
